iShares MSCI ACWI ex US Index Fund,46.1,-0.53%,53 243
iShares MSCI ACWI Index Fund,89.88,-0.24%,90 166
iShares MSCI All Country Asia ex Japan Index Fund,68.15,-0.07%,44 439
iShares MSCI Australia Index Fund,22.38,-0.62%,237 222
iShares MSCI Canada Index Fund (EWC),34.79$,-0.44%,197 059
iShares MSCI China ETF,49.59,-0.82%,172 162
iShares MSCI EAFE Index Fund (EFA),65$,-0.72%,1 007 313
iShares MSCI EAFE Small-Cap ETF,57.56,-1.07%,21 106
iShares MSCI EAFE Value ETF,43.98,-0.05%,180 432
iShares MSCI Emerging Markets Index Fund (EEM),40.05$,+0.05%,1 871 851
iShares MSCI Europe Financials Sector Index Fund,16.08,0%,180 601
iShares MSCI Eurozone ETF,38.04,-0.86%,146 680
iShares MSCI France Index Fund,31.82,-0.81%,16 094
iShares MSCI Germany Index Fund,23.63,-1.05%,256 142
iShares MSCI Global Select Metals & Mining Producers Fund,36.73,+2.08%,22 818
iShares MSCI Hong Kong ETF,21.06$,+0.1%,250 934
Ishares MSCI India ETF,42.81,-0.56%,130 847
iShares MSCI Indonesia ETF,23.46,0%,9 232
iShares MSCI Japan Index Fund,55.3,-0.61%,227 522
iShares MSCI Malaysia Index Fund,22.6,-0.48%,11 088
iShares MSCI Pacific Ex-Japan Index Fund,43,-0.35%,13 768
iShares MSCI South Africa Index Fund (EZA),42.44$,+0.81%,2 679
iShares MSCI Taiwan Capped ETF,51.46$,+1.78%,219 842
iShares MSCI Turkey Investable Market Index Fund,20.23,+0.7%,4 708
iShares Nasdaq Biotechnology E,131.5$,+1.08%,215 117
iShares PHLX SOX Semiconductor Sector Index Fund,419.42,-0.83%,40 636
iShares Russell 1000 ETF,228.55,-0.08%,59 030
iShares Russell 1000 Growth Index Fund (IWF),248.76$,-0.3%,98 370
iShares Russell 1000 Value ETF,154.2,+0.19%,85 650
iShares Russell 2000 ETF,190.79,+0.72%,1 879 279
iShares Russell 2000 Growth ET,236.48$,+1.02%,14 739
iShares Russell 2000 Value Index Fund (IWN),150.61$,+0.51%,32 840
iShares Russell 3000 Index Fund (IWV),239.83$,+0.05%,7 665
iShares Russell Mid-Cap ETF,71.57,+0.49%,46 510
iShares Russell Midcap Growth ETF,91.05,+0.76%,68 805
iShares S&P 100 ETF,189.37,-0.28%,13 435
iShares S&P 500 Value ETF,144.92,+0.21%,41 447
iShares S&P GSSI™ Natural Resources Index Fund of iShares,36.42$,+1.36%,48 801
iShares S&P GSTI™ Networking Index Fund of iShares Trust,71.32$,+0.96%,330
iShares S&P MidCap 400 Index Fund (IJH),250.03$,+0.54%,161 656
iShares S&P SmallCap 600 Index Fund (IJR),101.58$,+0.47%,321 424
iShares Select Dividend ETF,120.97,+0.06%,15 037
iShares Short-Term Corporate Bond ETF,50.83,-0.59%,124 929
iShares Silver Trust (SLV),18.32$,-1.72%,1 535 013
iShares Transportation AverageETF,239.35,+0.61%,6 792
iShares U.S. Energy ETF,39.79,+2.08%,135 371
iShares U.S. Financial ETF,75.15,+0.67%,8 935
iShares U.S. Home Construction ETF,60.46,-0.49%,693 683
iShares U.S. Medical Devices ETF,54.31,+0.33%,116 880
iShares U.S. Technology ETF,91.55,-0.26%,9 702
ISLEWORTH HEALTHCARE ACQ CORP,9.98,0%,100
ISOPLEXIS CORP,3.51,+0.57%,316
"IsoRay, Inc.",0.38,-2.88%,3 527
Isos Acquisition Corporation,12.21,+0.49%,10 682
Israel Chemicals Limited,9.66,+0.94%,55 728
Issuer Direct Corporation,23.91,-0.33%,133
iStar Inc.,16.5,+1.76%,26 223
iStar Inc. Series D Cumulative Redeemable Preferred Stock,,,
iStar Inc. Series G Cumulative Redeemable Preferred Stock,,,
iStar Inc. Series I Cumulative Redeemable Preferred Stock,,,
"IT Tech Packaging, Inc.",1.14,-1.72%,101
Itau CorpBanca,3.09,0%,
Itau Unibanco Banco Holding SA,4.77,+2.69%,3 776 317
ITEOS THERAPEUTICS INC,27.26,+0.93%,16 258
"Iteris, Inc.",2.96,+2.42%,28 784
Iterum Therapeutics plc,0.26,+0.04%,21 560
ITHAX ACQUISITION CORP,10.05,-25.99%,23 490
ITHAX Acquisition Corp.,7.75,-0.9%,1 364
ITIQUIRA ACQUISITION CORP,9.88,0%,
"Itron, Inc.",51.61,+1.98%,28 436
ITT Inc.,78.36,+1.62%,23 281
Ituran Location and Control Ltd.,26.2,+1.61%,519
Ivanhoe Electric Inc.,8.86,-0.56%,200
IVEDA SOLUTIONS INC,1.35,+0.75%,4 761
"IVERIC bio, Inc.",12.8,+5.61%,161 371
IX ACQUISITION CORP,9.87,0%,500
"IZEA Worldwide, Inc.",0.89,-0.43%,300
J & J Snack Foods Corp.,141.83,+1.1%,1 710
"J P Morgan Chase & Co Depositary Shares, each representing a 1/400th  interest in a share of 5.75% N",,,
"J P Morgan Chase & Co Depositary Shares, each representing a 1/400th interest in a share of 6.00% No",,,
"J P Morgan Chase & Co Depositary Shares, each representing a 1/400th interest in a share of JPMorgan",,,
"J. Jill, Inc.",16.13,0%,13
"J. W. Mays, Inc.",46.95,0%,1
"J.B. Hunt Transport Services, Inc.",183.7,+1.39%,11 775
J.M. Smucker Company (The) New,133.1,-0.03%,18 493
"j2 Global, Inc.",142.81,+2.97%,11 094
"j2 Global, Inc.",82.12,-1.25%,10 460
Jabil Inc.,61.12,+0.34%,35 940
JACK CREEK INVESTMENT CORP,9.89,-0.1%,500
"Jack Henry & Associates, Inc.",210.98,+1.27%,16 394
Jack In The Box Inc.,74.32,+0.77%,12 314
JACKSON ACQUISITION COMPANY,9.92,0%,
Jackson Financial Inc.,28.13,+0.82%,61 873
JACOBS ENGINEERING GROUP INC,127.49,-1.02%,25 457
JAGUAR GLOBAL GROWTH CORPORATION I,9.93,0%,
"Jaguar Health, Inc.",0.26,-3.74%,182 974
"JAKKS Pacific, Inc.",24.32,-8.43%,14 181
James Hardie Industries plc,25.23,0%,473
"James River Group Holdings, Ltd.",24.38,+1.33%,2 525
JAMF HOLDING CORP,25.87,-4.43%,19 303
JanOne Inc.,3.17,-3.35%,6 875
Janus Henderson Group plc,24.62,+0.43%,38 354
JANUX THERAPEUTICS INC,13.97,+0.87%,658
JATT ACQUISITION CORP,10,0%,
Jaws Acquisition Corp.,6.14,+0.41%,161 568
JAWS HURRICANE ACQUISITION CORP,9.74,0%,
JAWS JUGGERNAUT ACQUISITION CORP,9.77,0%,
JAWS MUSTANG ACQUISITION CORP,9.88,+0.1%,2 600
Jaws Spitfire Acquisition Corporation,3.72,+1.22%,86 951
Jazz Pharmaceuticals plc,153.78,+1.73%,34 500
"JD.com, Inc.",61.94,-2.23%,345 647
Jefferies Financial Group Inc.,32.99,-0.03%,61 419
"JELD-WEN Holding, Inc.",14.14,-6.97%,58 416
"Jerash Holdings (US), Inc.",5.65,0%,
JetBlue Airways Corporation,8.68,0%,371 626
Jewett-Cameron Trading Company,6.3,0%,18
JFROG LTD,24.7,-0.48%,24 651
Jianpu Technology Inc.,1.76,-3.83%,5 569
Jiayin Group Inc.,2.33,0%,
JinkoSolar Holding Company Limited,60.98,-3.86%,40 641
JIUZI HOLDINGS INC,0.71,+6.4%,5 700
JIYA ACQUISITION CORP,9.92,0%,
JMU LTD SPON ADR EACH REPR 180 ORD SHS,0.8,0%,
JOANN INC,10.9,+1.68%,8 977
JOFF FINTECH ACQUISITION CORP,9.85,0%,
"John B. Sanfilippo & Son, Inc.",74.56,+0.07%,440
John Bean Technologies Corporation,112.88,-2.34%,3 316
John Hancock Income Securities Trust,11.96,-1.08%,1 815
JOHN MARSHALL BANCORP INC,27.45,+1.67%,370
"John Wiley & Sons, Inc.",51.85,-0.63%,5 911
"John Wiley & Sons, Inc.",46.36,0%,
Johnson & Johnson,171.19$,-0.35%,338 449
Johnson Controls International plc,55.14,+0.9%,355 977
Johnson Outdoors Inc.,65.73,-2.61%,586
Jones Lang LaSalle Incorporated,174.76,+0.02%,8 083
"Jounce Therapeutics, Inc.",4.16,+14.29%,9 153
JOWELL GLOBAL LTD,2.33,+1.75%,39 092
JPMORGAN CHASE & CO. 4.20% DEP SHS REPSTG 1/400TH PFD SER MM,,,
JPMORGAN CHASE & CO. 4.55% DEP SHS REPSTG 1/400TH PFD SER JJ,,,
JPMORGAN CHASE & CO. 4.625% DEP SH RE 1/400TH INT NO CU PF LL,,,
JPMorgan Chase&Co,115.77$,+3.03%,1 040 879
Jumia Technologies AG,6.97,+4.81%,222 563
JUNIPER II CORP,9.98,0%,
"Juniper Industrial Holdings, Inc.",10.43,+1.11%,29 529
Juniper Networks Inc,28.03$,+0.39%,154 380
JUPITER ACQUISITION CORP,9.76,0%,
JUPITER WELLNESS ACQUISITION CORP,9.99,0%,
JUST ANOTHER ACQUISITION CORP,,,
JUSTWORKS INC,,,
K12 Inc,43.39,-0.8%,19 760
Kadant Inc,194.91,+0.66%,1 009
KADEM SUSTAINABLE IMPACT CORP,9.77,0%,
KAIROS ACQUISITION CORP,9.88,0%,
KAIROS ACQUISITION CORP UNIT 1 CL A & 1/2 WT EXP,9.88,0%,
KAIROUS ACQUISITION CORP LTD,9.99,0%,
Kaiser Aluminum Corporation,72.48,+3.35%,6 866
KAIVAL BRANDS INNOVATIONS GROUP INC,1.12,0%,5 290
Kaixin Auto Holdings,1.18,-2.48%,2 807
"Kala Pharmaceuticals, Inc.",0.34,-1.47%,11 477
"Kaleyra, Inc.",2.46,+2.07%,11 930
KALTURA INC,2.7,+4.65%,12 723
"KalVista Pharmaceuticals, Inc.",13.75,+4.64%,16 367
Kamada Ltd.,5.02,-3.65%,600
Kaman Corporation,31.68,+1.21%,6 068
"Kandi Technologies Group, Inc.",2.48,-1.39%,6 847
Kansas City Southern,293.15,,
"KAR Auction Services, Inc",16.26,+0.28%,86 607
KAROOOOO LTD,27,-2.84%,443
"Karuna Therapeutics, Inc.",140.06,+4.26%,22 210
Karyopharm Therapeutics Inc.,4.67,+3.55%,109 423
Kazia Therapeutics Limited,1.87,+3.31%,296 429
KB Financial Group Inc,38.48,+4.65%,6 591
KB Home,31.69,+0.03%,40 319
KBL Merger Corp. IV,1.23,-2.38%,2 334
"KBR, Inc.",50.92,+0.51%,70 696
KBS Fashion Group Limited,1.43,+2.88%,2 848
KE HOLDINGS INC,15.02,+0.07%,323 203
Kearny Financial,11.86,+0.25%,9 221
Kellogg Company,75.08,+1.69%,186 382
"Kelly Services, Inc.",21.57,+0.14%,2 722
"Kelly Services, Inc.",21.67,0%,
Kelso Technologies Inc,0.37,+4.44%,100
Kemper Corporation,43.71,+2.63%,10 076
"KemPharm, Inc.",6.41,+4.06%,15 914
Kennametal Inc.,26.23,-0.42%,61 095
Kennedy-Wilson Holdings Inc.,19.52,+1.88%,29 707
Kenon Holdings Ltd.,43.8,0%,102
Kensington Capital Acquisition Corp.,12.28,-0.2%,204 399
Kensington Capital Acquisition Corp. II,9.84,+1.65%,2 148
KENSINGTON CAPITAL ACQUISITION CP V,9.96,+0.1%,1 541
Kentucky First Federal Bancorp,7.72,0%,
KERNEL GROUP HLDGS INC,9.85,0%,
KEROS THERAPEUTICS INC,37.55,+13.82%,8 457
Keurig Dr Pepper Inc.,38.71,+0.08%,376 705
Keurig Dr Pepper Inc.,31.6,+1.67%,196 589
Kewaunee Scientific Corporation,18.18,0%,
Key Tronic Corporation,4.98,-3.3%,589
KEYARCH ACQUISITION CORPORATION,9.74,0%,
KeyCorp,18.06,+1.8%,310 709
KeyCorp Depositary Shares each representing a 1/40th ownership interest in a share of Fixed Rate Per,,,
KeyCorp Depositary Shares Each Representing a 1/40th Ownership Interest in a Share of Fixed-to-Float,,,
"KeyCorp Depositary Shares, each representing a 1/40th ownership interest in a share of Fixed Rate Pe",,,
Keysight Technologies Inc.,167.25,-0.45%,19 873
"Kezar Life Sciences, Inc.",10.33,+3.3%,53 869
"Kforce, Inc.",57.97,-0.51%,6 236
KHOSLA VENTURES ACQUISITION CO,9.81,0%,
Khosla Ventures Acquisition Co. II,3.77,+2.45%,54 283
Kilroy Realty Corporation,51.48,+0.67%,28 811
"Kimball Electronics, Inc.",21.35,-1.52%,996
"Kimball International, Inc.",8.41,+1.82%,6 367
Kimbell Royalty Partners,17.57,+4.03%,8 156
Kimbell Tiger Acquisition Corporation Class A Common Stock,10.08,0%,
Kimberly-Clark Corporation,133.45,+0.48%,33 447
Kimco Realty Corporation,21.4,+0.28%,99 437
"Kimco Realty Corporation Class L Depositary Shares, each of which represents a one-one thousandth fr",,,
"Kimco Realty Corporation Class M Depositary Shares, each of which represents a one-one thousandth fr",,,
"Kinder Morgan, Inc.",17.47,+1.01%,446 716
Kinetik Holdings Inc.,38.72,+2.03%,6 417
KINGSOFT CLOUD HLDGS LTD SPON ADS EACH REP 15 ORD SHS,3.3,-4.49%,138 391
"Kingstone Companies, Inc",3.5,0%,210
"Kingsway Financial Services, Inc.",7.4,+19.35%,871
KINGSWOOD ACQUISITION CORP,10.4,0%,
"Kiniksa Pharmaceuticals, Ltd.",13.43,+14.88%,62 336
KINNATE BIOPHARMA INC,13.1,+4.22%,2 367
Kinross Gold Corporation,3.33,-4.45%,2 021 794
KINS TECHNOLOGY GROUP INC,10.02,0%,
"Kinsale Capital Group, Inc.",254.11,+3.04%,3 609
"Kinsale Capital Group, Inc.",224.61,-4.5%,5 453
Kirby Corporation,63.16,+0.33%,14 285
"Kirkland's, Inc.",3.1,+1.31%,9 053
KIROMIC BIOPHARMA INC,0.37,+0.81%,300
Kismet Acquisition One Corp,6.51,0%,210
KISMET ACQUISITION THREE CORP,9.83,0%,
KISMET ACQUISITION TWO CORP,9.85,0%,
Kite Realty Group Trust,19.81,+0.43%,54 482
Kitov Pharma Ltd.,2.48,0%,11
KKR & CO INC 6.00% PFD MANDATORY CONV SER C,,,
KKR & Co LP,52.42$,-1.56%,219 062
KKR ACQUISITION HOLDINGS I CORP,9.84,0%,1 000
KKR REAL ESTATE FINANCE TRUST INC 6.50% CUM RED PER PREF STK SER A USD25.0,,,
KKR Real Estate Finance Trust Inc.,19.26,+0.16%,9 622
KL ACQUISITION CORP,9.88,+0.1%,700
KLA-Tencor Corporation,395.64,-0.42%,61 303
KLUDEIN I ACQUISITION CORP,10.06,0%,
"KLX Energy Services Holdings, Inc.",5.29,+5.17%,2 244
Knight-Swift Transportation Holdings Inc.,54.38,+1.3%,37 160
KNIGHTSCOPE INC,3.14,+1.29%,969
KnightSwan Acquisition Corporation,9.93,0%,5
KNOT Offshore Partners LP,16.8,+0.9%,988
KNOWBE4 INC,18.09,+4.57%,34 691
Knowles Corporation,16.58,-0.66%,66 668
Kodiak Sciences Inc,9.7,+5.9%,50 392
Kohl's Corporation,30.56,+1.85%,94 189
Koninklijke Philips N.V. NY Registry Shares,20.52,+0.91%,90 643
"Kontoor Brands, Inc.",38.61,-1.81%,16 656
Kopin Corporation,1.51,+5.24%,19 352
Koppers Holdings Inc. Koppers Holdings Inc.,23.79,+2.04%,3 234
Korea Electric Power Corporation,8.37,-0.3%,1 647
"Korea Fund, Inc. (The) New",25.41,0%,1
Korn Ferry,64.74,0%,5 226
Kornit Digital Ltd.,29.33,-0.91%,12 876
Kosmos Energy Ltd.,5.95,+4.39%,451 509
Koss Corporation,8.75,-2.56%,1 280
KraneShares CSI China Internet,28.56$,-2.38%,1 087 164
"Kratos Defense & Security Solutions, Inc.",14.89,-0.8%,54 734
Kroger Company (The),47.24,+1.07%,238 981
KRONOS BIO INC,5.55,+2.59%,15 241
Kronos Worldwide Inc,16.24,-1.49%,9 133
"Krystal Biotech, Inc.",82,+4.51%,14 634
KT Corporation,14.42,+0.91%,51 390
KUKE MUSIC HOLDING LIMITED SPON ADS REPRESENTING ONE CL A ORD SHS,1.36,-4.23%,1 142
"Kulicke and Soffa Industries, Inc.",50.49,+1.55%,45 099
KULR TECHNOLOGY GROUP INC,1.57,0%,2 678
"Kura Oncology, Inc.",15.47,+2.55%,32 491
"Kura Sushi USA, Inc.",85.31,+1.15%,2 318
"KVH Industries, Inc.",8.28,+2.22%,1 046
KYMERA THERAPEUTICS INC,31.21,+11.03%,33 859
"Kyndryl Holdings, Inc.",10.95,+2.96%,99 878
"L Brands, Inc.",37.36,-2.81%,196 088
"L Brands, Inc.",79.85,-0.23%,263 120
L CATTERTON ASIA ACQUISITION CORP,9.86,0%,400
L&amp;F Acquisition Corp.,10.8,-22.62%,3 294
L.B. Foster Company,14.69,-5.04%,776
L.S. Starrett Company (The),7.08,0%,2
"L3 Technologies, Inc.",245.83,-0.08%,171 962
"L3Harris Technologies, Inc.",234.45,-1.38%,57 109
La Jolla Pharmaceutical Company,6.2,0%,955
La-Z-Boy Incorporated,28.36,-0.56%,7 661
Laboratory Corporation of America Holdings,254.72,+0.91%,32 600
Ladder Capital Corp,11.42,-0.31%,10 167
LAIRD SUPERFOOD INC,2.16,+0.47%,619
"Lake Shore Bancorp, Inc.",13.91,0%,
"Lakeland Bancorp, Inc.",15.68,+1%,6 026
Lakeland Financial Corporation,74.98,+1.75%,4 222
"Lakeland Industries, Inc.",15.27,+0.33%,1 025
LAKESHORE ACQUISITION I CORP,9.94,0%,
LAKESHORE ACQUISITION II CORP,9.92,0%,
Lam Research Corporation,520.32,-2.25%,67 473
Lamar Advertising Company,100.67,+0.57%,6 951
"Lamb Weston Holdings, Inc.",81.03,+0.53%,35 814
LAMF GLOBAL VENTURES CORP I,9.99,0%,
Lancaster Colony Corporation,137.63,+1.36%,4 617
LANDCADIA HLDGS IV INC,9.82,+0.31%,100
"Landcadia Holdings III, Inc.",9.24,-0.22%,60 048
Landec Corporation,10.44,-0.71%,761
Landmark Bancorp Inc.,25.01,0%,
LANDOS BIOPHARMA INC,1.2,+3.91%,1 202
"Lands' End, Inc.",14.58,-1.49%,3 484
"Landstar System, Inc.",153.84,+1.21%,5 872
Lannett Co Inc,0.58,+0.89%,700
LANTERN PHARMA INC,5.44,+6.04%,616
"Lantheus Holdings, Inc.",78.47,+10.29%,60 599
"Lantronix, Inc.",7.86,+3.15%,5 251
"Laredo Petroleum, Inc.",66.72,+0.57%,64 371
LARGO RESOURCES LTD,7.23,+2.99%,3 300
"Larimar Therapeutics, Inc.",1.6,-2.14%,622
LARKSPUR HEALTH ACQUISITION CORP,9.93,0%,
Las Vegas Sands Corp.,38.38,-2.34%,425 027
LATAMGROWTH SPAC,9.95,0%,
Lattice Semiconductor Corporation,64.52,-0.09%,40 555
"Laureate Education, Inc.",11.17,-6.09%,75 000
LAVA MEDTECH ACQUISITION CORP,10.01,0%,
LAVA Therapeutics N.V.,2.75,0%,
"Lawson Products, Inc.",48.35,+1.04%,2 381
Lazard Global Total Return and Income Fund,17.59,0%,
LAZARD GROWTH ACQUISITION CORP I,9.88,0%,3 923
"Lazard LTD. Lazard, LTD.",37.32,-1.1%,13 859
"Lazydays Holdings, Inc.",16.17,+2.37%,2 217
LCI Industries,129.42,+2.79%,9 244
LCNB Corporation,15.45,0%,194
LDH GROWTH CORP I,9.81,0%,
LEAD EDGE GROWTH OPPORTUNITIES LTD,9.83,0%,
"Leap Therapeutics, Inc.",1.16,+0.43%,9 265
Lear Corporation,143,-3.4%,36 899
LEARN CW INVESTMENT CORP,9.89,0%,
"Lee Enterprises, Incorporated",19.71,+0.05%,201
LEFTERIS ACQ CORP,9.94,0%,
Legacy Acquisition Corp.,1.23,-6.11%,100
Legacy Housing Corporation,17,-3.6%,1 792
LEGALZOOM COM INC,10.27,0%,73 425
LEGATO MERGER CORP II,9.97,0%,
Legato Merger Corp.,9.41,+1.84%,138 875
LEGEND BIOTECH CORP SPON ADS EACH REP 2 ORD SHS,49.85,-0.22%,26 637
"Legg Mason, Inc.",50,0%,46 364
"Leggett & Platt, Incorporated",40.55,0%,43 499
Lehman ABS 3.50 3.50% Adjustable Corp Backed Tr Certs GS Cap I,26.01,0%,
"Leidos Holdings, Inc.",100.55,+1.26%,13 717
Leisure Acquisition Corp.,0.43,-8.34%,10 270
Leju Holdings Limited,2.81,+3.69%,300
"LeMaitre Vascular, Inc.",53.2,-1.26%,2 391
LEMONADE INC,24.09,+3.26%,58 455
LendingClub Corporation,14.9,-1.72%,84 176
"LendingTree, Inc.",43.22,-1.37%,25 774
Lennar Corporation,84.76,-0.76%,95 208
Lennar Corporation,66.58,-1.52%,942
"Lennox International, Inc.",244.01,-0.24%,5 603
"LENSAR, Inc.",6.4,-1.69%,604
Leo Holdings Corp.,1.47,+8.09%,695
Leo Holdings Corp.,9.9,0%,150
Leo Holdings III Corp.,4.62,+0.87%,3 177
LERER HIPPEAU ACQUISITION CORP,9.82,0%,
LESLIES INC,15.21,-2.56%,193 375
"Level One Bancorp, Inc. - Depositary Shares, Each Representing a 1/100th Interest in a Share of 7.50",26.2,0%,
LEVERE HOLDINGS CORP,9.84,0%,
Levi Strauss & Co,19.09,-1.47%,175 397
LEXARIA BIOSCIENCE CORP,2.83,+1.62%,147
"Lexicon Pharmaceuticals, Inc.",2.84,+5.58%,83 569
LexinFintech Holdings Ltd.,2.04,+0.99%,24 817
Lexington Realty Trust,10.81,+1.12%,83 740
Lexington Realty Trust  Preferred Conv. Series C,,,
LF CAPITAL ACQUISITION CORP II,10.03,0%,
LF Capital Acquistion Corp.,7,-4.63%,750
"LG Display Co, Ltd AMERICAN DEPOSITORY SHARES",6.02,-2.27%,32 499
"LGI Homes, Inc.",108.36,-2.37%,6 954
"LGL Group, Inc. (The)",14,+1.97%,989
LGL Systems Acquisition Corp.,2.4,+2.13%,10 551
LHC Group,161.75,+0.01%,13 227
LI AUTO INC,33.61,-2.01%,216 548
LI-CYCLE HOLDINGS CORP,7.44,-0.8%,51 664
LIANBIO ADS EACH REPR 1 ORD SHS SPON,2.28,+0.44%,2 234
Liberty All-Star Equity Fund,6.68,-1.18%,29 765
LIBERTY BROADBAND CORP CUMULATIVE REDEEMABLE PFD SER A,26.08,0%,
Liberty Broadband Corporation,115.46,+1.98%,11 578
Liberty Broadband Corporation,115.77,+1.78%,30 904
Liberty Global plc,22.56,0%,
Liberty Global plc,22.7,-0.26%,55 082
Liberty Global plc,21.55,-0.35%,26 050
Liberty Interactive Corporation - Series A QVC Group Common Stock,3.56,+13.02%,615 046
Liberty Interactive Corporation - Series B QVC Group Common Stock,11.55,-15.07%,5 774
Liberty Latin America Ltd.,7.25,-3.59%,4 905
Liberty Latin America Ltd.,7.16,-3.83%,65 774
LIBERTY MEDIA ACQUISITION CORP,9.89,0%,2 049
Liberty Media Corporation - Series A Liberty Braves,28.64,-1.34%,1 292
Liberty Media Corporation - Series A Liberty Formula One,57.34,-5.3%,3 795
Liberty Media Corporation - Series A Liberty SiriusXM,41.06,-1.13%,37 262
Liberty Media Corporation - Series B Liberty SiriusXM,41.91,-0.17%,1 392
Liberty Media Corporation - Series C Liberty Braves,27.64,-1.36%,3 005
Liberty Media Corporation - Series C Liberty Formula One,62.93,-5.58%,23 653
Liberty Media Corporation - Series C Liberty SiriusXM,40.97,-1.16%,25 201
Liberty Oilfield Services Inc.,13.06,+2.39%,122 381
LIBERTY RES ACQUISITION CORP,9.97,0%,
"Liberty TripAdvisor Holdings, Inc. - Series A",0.92,+48.39%,139 245
"Liberty TripAdvisor Holdings, Inc. - Series B",37.4,-11.88%,1 090
"Life Storage, Inc.",128.66,+0.96%,12 305
LIFE TIME GROUP HLDGS INC,15.41,-0.06%,4 252
"LifeMD, Inc.",2.62,+6.94%,1 265
"LifeMD, Inc. - 8.875% Series A Cumulative Perpetual Preferred Stock",13.99,0%,
LifeSci Acquisition Corp.,1.4,0%,269
LifeSci Acquisition II Corp.,2.24,+9.8%,31 740
LIFESTANCE HEALTH GROUP INC,7.27,+1.96%,17 196
"Lifetime Brands, Inc.",9.11,-1.51%,381
Lifevantage Corporation,4.19,+0.24%,402
"Lifeway Foods, Inc.",5.66,0%,
Ligand Pharmaceuticals Incorporated,97.06,+0.9%,2 888
Lightbridge Corporation,6.74,+1.81%,1 195
"LightInTheBox Holding Co., Ltd.",1.02,0%,191
LIGHTJUMP ACQUISITION CORP,10.01,0%,
"LightPath Technologies, Inc.",1.58,-4.24%,2 900
LIGHTSPEED POS INC,21.81,+1.3%,243 449
LIGHTWAVE LOGIC INC,10.6,-2.48%,22 118
"Limbach Holdings, Inc.",5.42,+2.26%,100
"Limelight Networks, Inc.",2.75,-0.36%,13 278
"Limestone Bancorp, Inc.",19.8,+5.32%,816
LIMINAL BIOSCIENCES INC,0.42,+2.15%,1 300
Limoneira Co,13.05,+2.27%,1 667
Lincoln Educational Services Corporation,7.31,+1.81%,2 580
"Lincoln Electric Holdings, Inc.",142.6,+0.88%,10 074
Lincoln National Corporation,45.97,-2.27%,151 486
Lindblad Expeditions Holdings Inc.,8.48,-1.51%,9 730
Linde plc,301.99,-0.09%,62 702
Lindsay Corporation,159.98,-0.42%,1 720
"Lineage Cell Therapeutics, Inc.",1.72,-3.37%,24 499
LINKDOC TECHNOLOGY LTD ADS EACH REPR A SHS,,,
Lion Group Holding Ltd.,1.24,+4.64%,10 395
Lionheart Acquisition Corp. II,1.64,0%,2 477
LIONHEART III CORP,10.01,0%,
Lions Gate Entertainment Corporation,10.32,+12.91%,41 766
Lions Gate Entertainment Corporation,10.93,+13.38%,22 321
Lipocine Inc.,0.81,+1.25%,778
"LiqTech International, Inc.",0.48,+0.19%,2 274
Liquid Media Group Ltd.,0.4,-12.28%,1 202
"Liquidia Technologies, Inc.",5.36,+2.39%,38 264
"Liquidity Services, Inc.",17.92,-1.48%,17 912
"Lithia Motors, Inc.",272.25,+0.84%,11 072
Lithium Americas Corp.,27.36,+5.6%,200 379
"Littelfuse, Inc.",254,-0.99%,3 797
LIV CAPITAL ACQUISITION CORP II,10.01,0%,
LIV Capital Acquisition Corp.,4.75,0%,112
LivaNova PLC,61.92,+0.88%,14 941
"Live Nation Entertainment, Inc.",96.73,-0.89%,72 187
Live Oak Acquisition Corp.,4.72,-2.28%,59 843
Live Oak Acquisition Corp. II,5.16,-3.37%,50 209
"Live Oak Bancshares, Inc.",38.26,-0.49%,4 087
LIVE OAK CRESTVIEW CLIMATE ACQ CORP,9.68,0%,
LIVE OAK MOBILITY ACQUISITION CORP,9.85,0%,
Live Ventures Incorporated,34.65,+4.84%,813
Livent Corporation,24.66,+3.57%,186 138
"LivePerson, Inc.",15.76,+3.48%,57 213
"LiveRamp Holdings, Inc.",23.83,-14.92%,56 223
"LiveXLive Media, Inc. Common Stock",1.31,+1.55%,2 514
"Livongo Health, Inc.",140.04,0%,
LIXIANG EDUCATION HLDG SPON ADS EACH REP 5 ORD SHS REG S,3.24,+45.95%,100
LIZHI INC SPON ADS EACH REP 20 CL A ORD SH,1.13,-2.59%,761
LKQ Corporation,55.08,+1.18%,44 368
Lloyds Banking Group Plc,2.17,-0.3%,742 970
"LM Funding America, Inc.",1.04,-6.31%,659
LMF ACQUISITION OPPORTUNITIES INC,10.22,0%,
LMP AUTOMOTIVE HOLDINGS INC,6.33,0%,169
LOANDEPOT INC,1.84,-1.34%,7 970
LOCAFY LIMITED,0.57,-3.93%,134
LOCAFY LIMITED C/WTS (TO PUR COM),0.08,0%,
Lockheed Martin Corp,426.31$,-0.36%,39 155
Locust Walk Acquisition Corp.,0.82,+0.16%,1 458
Loews Corporation,55.11,+1.34%,30 012
"LogicBio Therapeutics, Inc.",0.49,+6.18%,1 004
LOGISTICS INNOVATION TECHNOLOGIES C,9.75,0%,
Logitech International S.A. - Registered Shares,58.33,-1.03%,18 223
"LogMeIn, Inc.",86.04,0%,
Loma Negra Compania Industrial Argentina Sociedad Anonima,6.05,+4.13%,4 901
LONGBOARD PHARMACEUTICALS INC,3.27,0%,
LONGEVERON LLC,6.06,-10.96%,7 349
LONGVIEW ACQUISITION CORP II,9.82,0%,165
